operational_days
591.0
211.0
248.0
113.0
40.0
588.0
27.0
534.0
534.0
471.0
114.0
275.0
446.0
515.0
70.0
527.0
657.0
657.0
249.0
1183.0
326.0
246.0
232.0
74.0
293.0
433.0
124.0
233.0
494.0
491.0
250.0
640.0
295.0
78.0
525.0
321.0
699.0
951.0
271.0
20.0
603.0
527.0
206.0
144.0
1039.0
133.0
200.0
212.0
44.0
479.0
724.0
565.0
479.0
639.0
16.0
409.0
528.0
295.0
300.0
90.0
402.0
173.0
500.0
296.0
125.0
500.0
300.0
788.0
798.0
764.0
867.0
16.0
609.0
502.0
193.0
790.0
945.0
549.0
623.0
374.0
1001.0
192.0
616.0
503.0
30.0
212.0
147.0
127.0
192.0
534.0
504.0
946.0
562.0
107.0
885.0
249.0
143.0
667.0
4.0
326.0
199.0
452.0
1052.0
152.0
157.0
149.0
712.0
144.0
382.0
172.0
449.0
508.0
509.0
734.0
515.0
495.0
422.0
691.0
507.0
737.0
619.0
91.0
254.0
7.0
233.0
961.0
270.0
11.0
511.0
878.0
87.0
22.0
399.0
633.0
207.0
156.0
1055.0
582.0
796.0
216.0
549.0
385.0
461.0
514.0
470.0
634.0
494.0
138.0
501.0
916.0
501.0
315.0
510.0
425.0
427.0
742.0
495.0
515.0
107.0
153.0
168.0
539.0
537.0
811.0
621.0
463.0
225.0
696.0
103.0
388.0
523.0
1432.0
624.0
540.0
540.0
232.0
343.0
108.0
239.0
430.0
665.0
152.0
548.0
910.0
742.0
318.0
375.0
377.0
256.0
547.0
524.0
430.0
654.0
854.0
191.0
378.0
186.0
121.0
959.0
223.0
685.0
507.0
508.0
545.0
502.0
15.0
275.0
496.0
642.0
209.0
822.0
99.0
630.0
470.0
34.0
50.0
520.0
515.0
314.0
283.0
799.0
159.0
435.0
524.0
506.0
749.0
400.0
630.0
544.0
212.0
751.0
632.0
981.0
472.0
14.0
975.0
522.0
233.0
555.0
510.0
623.0
4.0
345.0
245.0
162.0
329.0
317.0
467.0
246.0
238.0
824.0
855.0
633.0
386.0
839.0
863.0
95.0
247.0
824.0
431.0
335.0
47.0
162.0
753.0
753.0
7.0
1100.0
313.0
598.0
240.0
684.0
112.0
478.0
310.0
322.0
477.0
827.0
535.0
362.0
197.0
384.0
251.0
99.0
315.0
758.0
560.0
758.0
12.0
565.0
984.0
101.0
760.0
563.0
251.0
534.0
535.0
447.0
411.0
245.0
535.0
368.0
549.0
176.0
518.0
5.0
392.0
985.0
992.0
4.0
394.0
447.0
236.0
104.0
180.0
173.0
170.0
578.0
763.0
198.0
849.0
930.0
333.0
849.0
823.0
762.0
391.0
764.0
364.0
931.0
469.0
469.0
341.0
16.0
329.0
701.0
53.0
514.0
1094.0
322.0
518.0
264.0
761.0
87.0
370.0
744.0
991.0
991.0
399.0
951.0
277.0
152.0
647.0
11.0
542.0
208.0
264.0
334.0
182.0
193.0
179.0
1085.0
768.0
454.0
12.0
258.0
10.0
213.0
590.0
563.0
259.0
164.0
771.0
418.0
233.0
11.0
573.0
255.0
179.0
512.0
525.0
12.0
248.0
421.0
421.0
198.0
857.0
146.0
248.0
13.0
402.0
681.0
576.0
387.0
492.0
539.0
575.0
235.0
4.0
147.0
577.0
15.0
81.0
419.0
26.0
49.0
533.0
17.0
27.0
770.0
753.0
770.0
770.0
19.0
381.0
420.0
382.0
777.0
20.0
17.0
18.0
18.0
972.0
195.0
18.0
497.0
380.0
415.0
1091.0
326.0
303.0
302.0
289.0
530.0
529.0
99.0
548.0
498.0
169.0
505.0
505.0
245.0
546.0
384.0
1007.0
497.0
416.0
237.0
362.0
163.0
162.0
187.0
343.0
246.0
408.0
596.0
343.0
184.0
173.0
707.0
219.0
484.0
434.0
588.0
941.0
182.0
349.0
254.0
164.0
836.0
598.0
1135.0
574.0
12.0
11.0
32.0
386.0
218.0
355.0
553.0
222.0
278.0
25.0
553.0
281.0
556.0
541.0
537.0
818.0
248.0
142.0
427.0
778.0
532.0
542.0
543.0
562.0
777.0
956.0
264.0
593.0
505.0
416.0
782.0
349.0
586.0
334.0
543.0
687.0
545.0
1101.0
242.0
1009.0
294.0
145.0
353.0
515.0
162.0
605.0
580.0
511.0
37.0
26.0
643.0
284.0
998.0
462.0
507.0
527.0
402.0
1106.0
367.0
18.0
2.0
38.0
17.0
317.0
472.0
545.0
47.0
47.0
264.0
590.0
272.0
272.0
394.0
418.0
418.0
683.0
591.0
19.0
28.0
544.0
544.0
584.0
584.0
258.0
258.0
364.0
666.0
570.0
90.0
365.0
641.0
727.0
791.0
396.0
552.0
303.0
132.0
103.0
103.0
86.0
86.0
91.0
91.0
594.0
27.0
432.0
94.0
94.0
595.0
151.0
151.0
715.0
550.0
550.0
746.0
863.0
177.0
597.0
1200.0
264.0
751.0
751.0
13.0
13.0
724.0
724.0
567.0
547.0
547.0
242.0
550.0
550.0
349.0
349.0
974.0
965.0
751.0
749.0
553.0
403.0
522.0
48.0
48.0
571.0
32.0
33.0
33.0
33.0
33.0
599.0
293.0
510.0
149.0
149.0
40.0
40.0
40.0
48.0
48.0
48.0
592.0
592.0
713.0
713.0
33.0
713.0
713.0
628.0
628.0
50.0
655.0
655.0
50.0
238.0
712.0
712.0
843.0
450.0
997.0
216.0
424.0
525.0
240.0
240.0
574.0
222.0
277.0
35.0
536.0
30.0
673.0
36.0
1451.0
904.0
40.0
40.0
838.0
395.0
257.0
684.0
296.0
296.0
483.0
483.0
55.0
55.0
161.0
177.0
177.0
333.0
333.0
333.0
333.0
1033.0
1027.0
26.0
102.0
262.0
878.0
529.0
799.0
804.0
269.0
578.0
238.0
525.0
726.0
529.0
529.0
1124.0
804.0
485.0
163.0
163.0
300.0
564.0
564.0
805.0
805.0
48.0
232.0
57.0
379.0
379.0
526.0
281.0
282.0
451.0
283.0
624.0
807.0
807.0
807.0
1150.0
1150.0
611.0
1006.0
486.0
164.0
131.0
319.0
563.0
563.0
865.0
65.0
284.0
414.0
414.0
414.0
132.0
587.0
587.0
688.0
688.0
701.0
701.0
247.0
247.0
578.0
48.0
48.0
422.0
384.0
808.0
1136.0
1136.0
269.0
181.0
181.0
728.0
174.0
396.0
140.0
372.0
372.0
50.0
50.0
50.0
306.0
394.0
366.0
366.0
423.0
423.0
108.0
306.0
306.0
383.0
383.0
804.0
984.0
599.0
45.0
45.0
809.0
583.0
583.0
245.0
343.0
691.0
691.0
617.0
214.0
214.0
566.0
566.0
612.0
1131.0
604.0
69.0
809.0
336.0
656.0
585.0
106.0
106.0
582.0
582.0
536.0
307.0
307.0
860.0
536.0
417.0
607.0
614.0
427.0
75.0
457.0
457.0
457.0
427.0
873.0
873.0
533.0
533.0
614.0
630.0
630.0
802.0
296.0
1276.0
1276.0
627.0
406.0
420.0
420.0
228.0
230.0
727.0
727.0
84.0
84.0
233.0
233.0
233.0
615.0
966.0
966.0
813.0
813.0
653.0
248.0
72.0
494.0
172.0
172.0
217.0
587.0
587.0
744.0
744.0
744.0
992.0
992.0
992.0
992.0
420.0
290.0
290.0
486.0
539.0
113.0
792.0
888.0
888.0
568.0
792.0
792.0
636.0
636.0
815.0
5.0
88.0
588.0
588.0
1118.0
1118.0
711.0
711.0
430.0
623.0
346.0
309.0
309.0
46.0
614.0
278.0
301.0
614.0
183.0
590.0
1047.0
1047.0
80.0
423.0
69.0
69.0
422.0
228.0
1134.0
1134.0
226.0
539.0
539.0
280.0
286.0
615.0
620.0
89.0
89.0
89.0
592.0
796.0
796.0
423.0
423.0
176.0
615.0
425.0
592.0
344.0
117.0
117.0
117.0
117.0
573.0
464.0
464.0
21.0
817.0
699.0
585.0
53.0
820.0
820.0
820.0
904.0
236.0
236.0
661.0
661.0
661.0
661.0
434.0
892.0
772.0
684.0
449.0
256.0
50.0
22.0
450.0
236.0
660.0
660.0
1050.0
571.0
799.0
1509.0
275.0
545.0
541.0
541.0
714.0
715.0
1033.0
1033.0
44.0
80.0
348.0
866.0
1021.0
647.0
394.0
452.0
452.0
452.0
1165.0
1165.0
549.0
549.0
72.0
72.0
245.0
243.0
1467.0
618.0
261.0
578.0
578.0
420.0
407.0
547.0
801.0
74.0
1156.0
1167.0
823.0
823.0
823.0
817.0
571.0
892.0
13.0
75.0
353.0
801.0
238.0
234.0
674.0
1473.0
1473.0
233.0
233.0
233.0
182.0
182.0
744.0
602.0
746.0
62.0
26.0
682.0
292.0
302.0
584.0
1041.0
1041.0
656.0
656.0
596.0
265.0
265.0
632.0
14.0
14.0
14.0
546.0
546.0
546.0
546.0
546.0
287.0
287.0
287.0
966.0
236.0
236.0
455.0
895.0
820.0
1049.0
1049.0
546.0
546.0
740.0
740.0
853.0
781.0
781.0
585.0
289.0
353.0
353.0
419.0
419.0
324.0
993.0
993.0
993.0
338.0
598.0
598.0
540.0
587.0
587.0
432.0
460.0
460.0
212.0
212.0
913.0
913.0
913.0
236.0
236.0
1037.0
1037.0
302.0
302.0
263.0
263.0
355.0
301.0
301.0
822.0
608.0
304.0
304.0
602.0
381.0
339.0
339.0
601.0
603.0
269.0
269.0
269.0
561.0
975.0
830.0
830.0
878.0
9.0
264.0
434.0
341.0
341.0
341.0
404.0
271.0
271.0
406.0
406.0
54.0
54.0
436.0
297.0
297.0
588.0
588.0
119.0
119.0
119.0
189.0
348.0
510.0
1056.0
1056.0
359.0
359.0
316.0
316.0
243.0
432.0
1025.0
1025.0
1299.0
1299.0
241.0
569.0
664.0
664.0
1009.0
1009.0
588.0
410.0
729.0
729.0
755.0
755.0
296.0
763.0
763.0
1149.0
518.0
518.0
483.0
434.0
135.0
135.0
728.0
728.0
728.0
706.0
1058.0
1058.0
771.0
333.0
81.0
81.0
511.0
439.0
439.0
79.0
604.0
331.0
331.0
594.0
594.0
69.0
232.0
251.0
251.0
5.0
11.0
428.0
744.0
365.0
365.0
274.0
137.0
137.0
1036.0
1036.0
134.0
134.0
615.0
771.0
4.0
607.0
607.0
607.0
607.0
100.0
594.0
594.0
331.0
331.0
438.0
322.0
159.0
351.0
331.0
331.0
406.0
406.0
209.0
81.0
734.0
91.0
91.0
229.0
229.0
315.0
446.0
733.0
315.0
213.0
525.0
525.0
525.0
431.0
455.0
70.0
70.0
7.0
365.0
597.0
128.0
715.0
561.0
561.0
561.0
561.0
715.0
1015.0
414.0
7.0
91.0
91.0
83.0
414.0
1050.0
1050.0
268.0
268.0
440.0
517.0
517.0
517.0
93.0
93.0
820.0
1019.0
514.0
514.0
120.0
6.0
6.0
6.0
6.0
246.0
246.0
246.0
297.0
305.0
305.0
1019.0
1019.0
94.0
101.0
8.0
9.0
481.0
481.0
9.0
9.0
8.0
8.0
611.0
311.0
311.0
412.0
63.0
63.0
773.0
86.0
1160.0
1160.0
576.0
252.0
20.0
20.0
566.0
566.0
45.0
131.0
131.0
327.0
327.0
413.0
649.0
649.0
402.0
559.0
559.0
496.0
496.0
915.0
759.0
915.0
75.0
90.0
65.0
768.0
423.0
322.0
824.0
824.0
220.0
847.0
847.0
531.0
766.0
376.0
12.0
720.0
415.0
687.0
687.0
1591.0
1591.0
785.0
785.0
492.0
621.0
462.0
148.0
148.0
447.0
231.0
231.0
642.0
532.0
826.0
891.0
891.0
891.0
891.0
78.0
375.0
375.0
375.0
1022.0
332.0
251.0
106.0
106.0
848.0
91.0
651.0
116.0
69.0
69.0
17.0
418.0
691.0
691.0
84.0
554.0
324.0
324.0
827.0
827.0
456.0
22.0
22.0
77.0
77.0
77.0
284.0
422.0
422.0
422.0
848.0
77.0
77.0
199.0
312.0
408.0
408.0
845.0
1074.0
425.0
109.0
109.0
87.0
87.0
103.0
732.0
537.0
459.0
573.0
573.0
732.0
732.0
656.0
327.0
327.0
1064.0
1064.0
649.0
649.0
365.0
140.0
140.0
292.0
292.0
68.0
68.0
321.0
227.0
430.0
430.0
21.0
460.0
558.0
558.0
647.0
647.0
898.0
174.0
178.0
145.0
848.0
205.0
268.0
268.0
328.0
741.0
610.0
280.0
65.0
65.0
65.0
265.0
265.0
661.0
620.0
620.0
620.0
1027.0
226.0
272.0
1184.0
1184.0
1184.0
1184.0
348.0
71.0
71.0
855.0
35.0
72.0
856.0
26.0
652.0
295.0
295.0
904.0
628.0
324.0
324.0
324.0
324.0
97.0
425.0
425.0
27.0
27.0
144.0
794.0
98.0
1075.0
1075.0
84.0
851.0
340.0
857.0
857.0
585.0
585.0
24.0
430.0
582.0
582.0
542.0
542.0
624.0
425.0
425.0
624.0
610.0
610.0
610.0
260.0
353.0
887.0
887.0
578.0
578.0
75.0
75.0
738.0
738.0
635.0
741.0
741.0
1031.0
473.0
632.0
632.0
294.0
103.0
466.0
654.0
654.0
654.0
101.0
101.0
23.0
23.0
327.0
327.0
72.0
753.0
753.0
424.0
591.0
564.0
630.0
625.0
1430.0
103.0
653.0
753.0
509.0
39.0
613.0
385.0
385.0
102.0
945.0
300.0
300.0
159.0
91.0
91.0
433.0
337.0
325.0
325.0
585.0
585.0
1059.0
1059.0
740.0
795.0
547.0
615.0
615.0
593.0
202.0
202.0
124.0
124.0
430.0
790.0
790.0
27.0
27.0
27.0
147.0
147.0
103.0
328.0
328.0
702.0
336.0
336.0
548.0
548.0
548.0
656.0
863.0
911.0
121.0
121.0
121.0
619.0
619.0
619.0
430.0
430.0
430.0
430.0
358.0
651.0
591.0
591.0
163.0
772.0
772.0
478.0
198.0
198.0
584.0
584.0
1087.0
1087.0
660.0
1029.0
462.0
762.0
284.0
347.0
861.0
861.0
79.0
360.0
360.0
199.0
638.0
638.0
638.0
638.0
785.0
597.0
597.0
597.0
239.0
52.0
8.0
8.0
354.0
354.0
354.0
354.0
866.0
668.0
515.0
515.0
515.0
285.0
598.0
6.0
6.0
6.0
1090.0
1090.0
1090.0
201.0
441.0
441.0
471.0
215.0
335.0
1188.0
5.0
5.0
5.0
362.0
178.0
739.0
166.0
233.0
233.0
861.0
861.0
621.0
621.0
1067.0
1067.0
572.0
801.0
640.0
35.0
806.0
806.0
596.0
929.0
929.0
929.0
153.0
343.0
331.0
553.0
1184.0
1184.0
363.0
363.0
434.0
8.0
8.0
139.0
139.0
36.0
553.0
445.0
713.0
713.0
127.0
330.0
362.0
673.0
443.0
443.0
446.0
626.0
807.0
807.0
365.0
365.0
664.0
664.0
664.0
664.0
436.0
436.0
554.0
764.0
104.0
624.0
397.0
228.0
520.0
400.0
400.0
400.0
400.0
429.0
354.0
354.0
83.0
83.0
753.0
667.0
246.0
246.0
246.0
10.0
10.0
9.0
9.0
9.0
295.0
631.0
267.0
433.0
159.0
159.0
355.0
428.0
877.0
334.0
334.0
334.0
334.0
486.0
243.0
243.0
108.0
108.0
522.0
522.0
522.0
522.0
112.0
934.0
545.0
117.0
117.0
14.0
14.0
14.0
14.0
114.0
783.0
61.0
446.0
339.0
93.0
93.0
558.0
803.0
803.0
1085.0
1085.0
103.0
89.0
89.0
506.0
506.0
1218.0
1218.0
872.0
746.0
314.0
314.0
314.0
336.0
336.0
606.0
112.0
41.0
110.0
110.0
678.0
872.0
276.0
276.0
467.0
653.0
546.0
1053.0
75.0
293.0
293.0
126.0
126.0
629.0
629.0
1619.0
1619.0
1619.0
1619.0
374.0
1048.0
127.0
127.0
116.0
116.0
483.0
334.0
950.0
950.0
945.0
526.0
474.0
607.0
61.0
581.0
337.0
337.0
337.0
337.0
143.0
143.0
143.0
177.0
177.0
94.0
94.0
134.0
115.0
18.0
339.0
120.0
120.0
613.0
105.0
442.0
605.0
1043.0
109.0
4.0
631.0
631.0
1093.0
1093.0
376.0
374.0
652.0
591.0
106.0
857.0
857.0
1090.0
1090.0
230.0
230.0
356.0
121.0
306.0
121.0
121.0
426.0
640.0
658.0
286.0
286.0
139.0
123.0
123.0
255.0
255.0
438.0
438.0
512.0
448.0
48.0
235.0
235.0
294.0
294.0
100.0
124.0
27.0
27.0
13.0
13.0
13.0
13.0
9.0
9.0
13.0
13.0
357.0
290.0
27.0
27.0
646.0
60.0
684.0
255.0
634.0
634.0
340.0
117.0
117.0
458.0
458.0
303.0
327.0
327.0
121.0
288.0
356.0
28.0
28.0
125.0
15.0
15.0
68.0
298.0
298.0
121.0
660.0
97.0
876.0
876.0
21.0
21.0
21.0
95.0
99.0
99.0
99.0
1020.0
943.0
267.0
804.0
818.0
23.0
121.0
100.0
100.0
648.0
497.0
497.0
301.0
459.0
636.0
636.0
700.0
700.0
458.0
100.0
588.0
588.0
376.0
295.0
20.0
20.0
123.0
394.0
394.0
394.0
86.0
294.0
102.0
102.0
239.0
239.0
125.0
651.0
1351.0
1351.0
127.0
458.0
267.0
359.0
359.0
529.0
529.0
1347.0
287.0
101.0
304.0
494.0
646.0
646.0
646.0
615.0
306.0
306.0
25.0
25.0
289.0
289.0
26.0
26.0
781.0
781.0
612.0
612.0
112.0
112.0
302.0
600.0
866.0
866.0
464.0
329.0
32.0
32.0
146.0
146.0
405.0
384.0
384.0
414.0
937.0
866.0
866.0
101.0
176.0
496.0
496.0
306.0
41.0
41.0
298.0
298.0
298.0
298.0
31.0
55.0
446.0
844.0
844.0
660.0
448.0
685.0
648.0
610.0
265.0
791.0
516.0
963.0
347.0
347.0
141.0
504.0
786.0
299.0
697.0
211.0
211.0
328.0
328.0
30.0
30.0
30.0
30.0
222.0
222.0
771.0
771.0
142.0
142.0
889.0
142.0
142.0
198.0
198.0
888.0
994.0
994.0
337.0
337.0
645.0
301.0
301.0
952.0
30.0
30.0
30.0
30.0
36.0
567.0
741.0
1044.0
81.0
497.0
976.0
976.0
55.0
541.0
541.0
189.0
133.0
190.0
190.0
302.0
302.0
34.0
111.0
35.0
35.0
617.0
617.0
422.0
664.0
499.0
766.0
468.0
468.0
306.0
104.0
316.0
316.0
393.0
393.0
320.0
378.0
411.0
744.0
32.0
32.0
68.0
701.0
362.0
526.0
526.0
279.0
60.0
472.0
472.0
180.0
180.0
180.0
220.0
789.0
789.0
371.0
1362.0
637.0
637.0
369.0
369.0
783.0
64.0
262.0
262.0
662.0
662.0
662.0
223.0
473.0
407.0
1108.0
44.0
24.0
24.0
24.0
24.0
1072.0
372.0
372.0
372.0
982.0
723.0
